job_id,job_title,company,industry,location,experience,education,salary,tags,update_date,job_description,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions,update_date_clean,unique_key
8tazc,AI 軟體研發工程師,東台精機股份有限公司,專用生產機械製造修配業,高雄市路竹區,經歷不拘,大學,"月薪35,000~50,000元","上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/27,"1. 機器學習、生成式 AI、代理式 AI 技術研究與導入
2. 機邊 AI 平台系統建置
3. 感測器、工業相機應用、數位訊號處理、影像處理
4. 機聯網工業通訊整合","軟體工程師, AI工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,"C#, C++, Python",不拘,,2025-11-27,8tazc|2025-11-27
8r8gd,AI資訊管理師,威強電工業電腦股份有限公司,電腦系統整合服務業,新北市汐止區,經歷不拘,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/27,"我們正在尋找熱愛創新與技術的你，加入我們資訊應用整合系統課的行列，成為推動企業智慧化的關鍵力量！
 
【招募對象】
具備資訊背景，對企業應用、數據整合與 AI 技術具實務經驗者
 
【你將參與的任務】
1.規劃及導入生成式AI解決方案
2.協助設計並實作 AI Agents 開發平台，整合 LLM 與企業系統，打造自動化助理
3.開發與維護 AI 相關 Python 程式（如：資料前處理、自動化腳本、API 整合等）
4.與內部 IT 團隊協作，推動 AI 專案落地與優化
 
【我們希望你具備】
1.3年以上Python軟體開發經驗、熟悉模組化與物件導向設計
2.對 LLM 有深入理解（如 GPT、RAG 等架構與應用原理）
3.具備地端（On-Premise）AI 開發經驗，熟悉模型部署、資源管理與安全控管流程
4.樂於學習、擅長跨部門溝通，有解決問題的熱情.
5.具備良好的資料處理與分析邏輯思維
 
【加分條件】
1.有系統整合（API/Webhook）、流程設計等相關經驗
2.使用過 Power Apps 或 Power Automate 智慧化業務流程相關經驗
3.熟悉資料庫（如 Oracle、MySQL、MongoDB）或向量資料庫（如 FAISS、Elasticsearch）
4.使用過Docker / git","系統工程師, MIS程式設計師, AI工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,--,不拘,無,2025-11-27,8r8gd|2025-11-27
8vt1f,軟體工程師(資料工程)_104A,金財通商務科技服務股份有限公司,電腦軟體服務業,台北市中山區,1年以上,專科,"月薪38,000元以上","距捷運民權西路站約260公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊",11/27,"【職務描述】
我們正積極推動從流程優化到決策升級的數位轉型，運用數據與 AI 打通資訊斷點、提升營運透明度，如果你渴望親身參與組織變革，透過技術與數據讓工作更有效率、讓經營更有依據，我們就在尋找像你這樣的夥伴。

【資格條件】
技術能力：
1. 熟悉 Python、SQL
2. 熟悉資料庫設計，具 ETL 自動化流程設計與開發經驗
3. 具商業智慧工具 (如 Power BI) 實作經驗者尤佳
加分條件：
1. 熟悉 Linux 操作環境、Git 版本控制
2. 有網站開發經驗 (如 .NET、C# 等)，可參與跨領域整合與協作

【工作內容】
1. 設計並實踐資料收集、清洗、轉換與自動化串接流程
2. 設計資料庫結構，確保資料品質與一致性
3. 開發 Power BI 儀表板與分析報表
4. 協助探索 AI 相關應用，提升組織營運效率

【其他】
1. 具備良好的問題解決與溝通能力
2. 樂於學習新技術
3. 願意與團隊協作

【備註】
工作經驗__2__年以上：面議
工作經驗__1__年以下：月薪__3.8__萬元至_4.1___萬元",軟體工程師,不需負擔管理責任,日班，09:00~18:00,未知,無需出差外派,英文,"MS SQL, Python, ETL, Git","資料庫程式設計, 資料庫軟體應用, 軟體程式設計, 軟體工程系統開發",無,2025-11-27,8vt1f|2025-11-27
8w3n5,【外商顧問職缺｜獎酬數據分析師】Rewards Data Intelligence Analyst｜進入國際數據團隊的黃金起點！｜45-55K｜歡迎職場新鮮人！_101LL,萬寶華企業管理顧問股份有限公司,人力仲介代徵,台北市信義區,經歷不拘,大學,"月薪45,000~55,000元",距捷運市政府站約120公尺,11/27,"【公司簡介】

本職缺公司為國際知名顧問公司WTW，專注於提供市場薪酬調查、獎酬制度設計與人力資源策略建議。透過數據驅動的方式，協助客戶做出更有依據的人才管理決策。此職位將參與亞太地區的調查與專案，並與跨國團隊合作，是邁入顧問與數據分析領域的絕佳起點。

【工作內容】

《客戶溝通與資料蒐集》
◎   向客戶介紹產品並協助蒐集專案所需資料
◎   回覆客戶電話與 email 問詢，處理基本問題
◎   推廣公司出版品並處理客戶相關詢問

《資料處理與分析》
◎   進行資料清理與整理
◎   製作分析報告並向客戶說明重點洞察
◎   定期製作團隊績效統計與數據分析（Excel／PowerPoint）

《專案追蹤與跨部門協作》
◎   追蹤問卷調查資料回收，提供每週進度更新
◎   作為團隊與 GFO、本地財務部門的聯繫窗口

《行政與文件管理》
◎   每月開立電子發票並管理線上訂單
◎   維護與管理合約、發票、文件等歸檔作業
◎   協助翻譯行銷手冊、問卷或簡易內容


【我們在找這樣的你】

《學歷與背景》
◎   數學、統計、商業、金融、人力資源、社會科學或相關領域尤佳
◎   有定量與定性調查經驗者佳

《技能要求》
◎   有使用 AI 工具提升工作效率的經驗佳
◎   熟悉統計方法、數據分析概念與簡報製作
◎   精通 Microsoft Office（尤其 Excel、PowerPoint）
◎   熟悉 Power BI 或其他分析工具者尤佳
◎   具中英文口語與書面能力，可進行文件翻譯

《人格特質》
◎   邏輯清晰、細心且注重精準度
◎   能適應快節奏且多變的環境
◎   良好溝通與團隊協作能力
◎   主動學習、具高度責任感
◎   對顧問業與人資數據分析具長期興趣

※此為長期合約，一年一簽","數據分析師／資料分析師, 顧問, 市場調查／市場分析",不需負擔管理責任,日班，09:00-18:00,未知,無需出差外派,英文,--,不拘,無,2025-11-27,8w3n5|2025-11-27
8v66l,後端工程師(北區)｜銷售與數據中心,寵物百分百股份有限公司,寵物相關服務業,台北市松山區,1年以上,專科,待遇面議,"距捷運台北小巨蛋站約240公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 生日假",11/27,"工程師招募｜加入打造 AI 寵物生態系

我們正在打造一個跨越 醫療 × 零售 × 美容 × 自有品牌 的完整寵物平台。
這不只是 API 開發，而是把 AI 帶進「醫療 × 零售 × 美容 × 自有品牌」的完整寵物生活鏈，讓技術成為寵物產業的真正護城河。

我們在找的人
 • 熟悉 全端開發 / 後端語言 / API 設計 / 雲端與資料庫
 • 能善用 AI 工具提升開發效率（不是要你做 AI 模型，而是要會用 AI 加速日常開發）
 • 樂於挑戰醫療與零售並行的獨特場景
 想在少見的 跨產業 + AI-Native 團隊中發揮實力？立即透過 104 投遞履歷


◆後端工程師 Backend Engineer

你將參與開發並共同打造以下產品：
病歷系統（Medical Record System）
毛孩護照平台（Pet Passport API Platform）
BI 數據儀表板與資料中台（Business Intelligence / Data Warehouse）
AI 智能模組（AI Agent / Recommendation / NLP）

主要技術堆疊：
Python（Django / FastAPI）＋ PHP（Laravel）＋ MariaDB / Oracle
整合 ERP、POS、Smartvet、Shopline、Simplybook、Soulvet、Google API 等多系統。

◎工作內容：
1.API 開發與維護：使用 Laravel / Django / FastAPI 建構 RESTful API。
2.資料整合與 ETL：建立自動化排程、跨系統同步、資料清洗與落地。
3.Webhook 串接與安全機制：整合付款、預約、病歷、檢驗等多來源資料。
4.資料平台與 BI 工具：支援報表與營運決策系統。
5.AI 模組整合：將 OpenAI / Llama / Mistral 模型導入病歷摘要、推薦、健康建議等應用。

◎必備條件
1.精通 Python（Django / FastAPI）或 PHP（Laravel 5.x+）
2.熟悉 RESTful API 與資料庫設計（MySQL / MariaDB / Oracle）
3.熟悉 Linux / Nginx / Git / Shell Script 環境
4.有資料同步、API 串接、自動化排程經驗
5.能獨立完成功能模組開發與除錯

◎加分條件（AI-Native 加強版）
●熟悉 FastAPI SSE / Python async / Django Signals
●有 ETL / Data Warehouse / BI / Looker Studio 經驗
●熟悉 Docker / CI/CD / GCP / AWS 維運部署
●具 AI 模型 API 串接（OpenAI / HuggingFace / LangChain / RAG）經驗
●具備 AI Prompt Engineering 能力（能撰寫高品質 Prompt、設計 AI 輸出格式、結構化回應）
●熟悉 AI Agent 應用邏輯（如 Chat-based Flow、RAG、Function Calling）
●有醫療資訊系統、零售電商或寵物產業平台開發經驗",後端工程師,不需負擔管理責任,日班,未知,無需出差外派,不拘,"Python, PHP, Oracle ERP, MySQL, ETL, Looker studio","軟體工程系統開發, 軟體程式設計, 系統架構規劃, 資料庫軟體應用, 資料庫程式設計, 資料庫系統管理維護, 系統架構規劃與維護, 網路安全架構分析與設計, 作業系統基本操作, 電腦設備裝配, 資訊設備操作檢修, 資訊設備環境設定",無,2025-11-27,8v66l|2025-11-27
8v5kz,Python 工程師 (中壢),亞璿資訊有限公司,電腦軟體服務業,桃園市中壢區,2年以上,大學,"月薪50,000~70,000元","年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 員工旅遊",11/27,"主要工作項目：
- 使用 Python 開發自動化腳本，工具服務及資料處理。
- 串接各類第三方 API
- 將 Python 腳本封裝為 Windows 可執行檔 (.exe)。
- 處理 JSON、XML、CSV 等資料格式。
- 撰寫技術文件與操作說明。
- 整合、維護與優化既有的自動化工具。

職務需求：
- 具 2 年以上 Python 開發經驗。
- 熟悉 Python 打包工具（PyInstaller、cx_Freeze 等）。
- 熟悉 RESTful API 串接與資料交換流程。
- 熟悉 JSON 資料處理與 Git 版本控制。
- 具獨立分析問題與除錯能力。
- 對資料庫有基本概念，能運用簡單 SQL 語法進行資料查詢與更新。

加分條件：
- 具備前端基礎（HTML/JS）。
- 熟悉 Windows / Linux 任務排程與腳本執行。
- 具備 MCP（Model Context Protocol）整合經驗。
- 善於運用 AI 工具（如 ChatGPT、Claude、GitHub Copilot 等）提升工作效率與測試品質。
- 有實際串接 Google Cloud (GCP) 相關服務經驗。
- 具語音辨識或翻譯 API 串接經驗。


其他說明：
若您對自動化整合與 API 應用充滿熱情，並樂於探索新技術、解決問題，歡迎加入我們的團隊。","軟體工程師, 資料工程師, 演算法工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,Python,"軟體工程系統開發, 系統整合分析, 系統維護操作, 系統架構規劃, 軟體程式設計, 模組化系統設計, 資料庫軟體應用",無,2025-11-27,8v5kz|2025-11-27
8s4as,ERP管理規劃專員 (嘉義市總部),聖保羅烘焙花園_聖保羅企業股份有限公司,食品什貨零售業,嘉義市,5年以上,大學,"月薪45,000~60,000元","年終獎金, 節日獎金/禮品, 津貼/補助, 員工宿舍, 交通補助",11/27,"1. 3年以上ERP相關經驗(生產、財務均可)
2. 熟悉ERP流程 
3. 善於溝通，高EQ 
4. 學習能力強 
5. 熟悉鼎新ERP系統或其他ERP系統
6. 具ERP導入經驗尤佳
7. 具食品業相關經驗尤佳","系統分析師, 資料工程師, 其他資訊專業人員",不需負擔管理責任,日班,未知,無需出差外派,不拘,鼎新,"資料庫系統管理維護, 資料庫程式設計, 系統整合分析, 資料庫軟體應用, 系統架構規劃",無,2025-11-27,8s4as|2025-11-27
8r2di,分析師 - 伺服器/雲端服務供應商 AI驅動產業洞察 | 數據趨勢預測 | 全球市場策略 Analyst - Server/Server DRAM/CSP,TRENDFORCE_集邦科技股份有限公司,網際網路相關業,台北市中山區,3年以上,大學,待遇面議,"距捷運南京復興站約500公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",11/27,"【職位概述】
集邦科技（TrendForce）為國際知名的市場研究機構，專注於高科技產業的深度分析與專業顧問服務，研究範疇涵蓋半導體、消費性電子、顯示面板、綠色能源及新興科技。我們誠摯邀請具有伺服器及CSP專業知識的分析師加入半導體研究團隊。此職位將負責全球伺服器市場研究，特別聚焦於AI Server與高效能運算相關晶片產業發展。您將參與市場趨勢洞察、產業報告撰寫及策略建議，協助客戶做出重要決策並推動產業成長。

【Position Overview】
TrendForce is a globally recognized market research institution specializing in in-depth analysis and professional consulting services for the high-tech industry, focusing on fields such as semiconductors, consumer electronics, display panels, green energy, and emerging technologies. We are seeking a Analyst with expertise in servers and CSP to join our Semiconductor Research Division. In this position, you will conduct comprehensive research on the global server markets, with an emphasis on AI servers and HPC-related chips. You will be responsible for driving industry insights, authoring impactful research reports, and providing strategic recommendations to support our clients’ key decisions and foster industry growth.

【主要職責】
1.  追蹤、分析全球伺服器產業動態(CSP/OEM、ODM等)供需、技術變化和競爭態勢，以及因應地緣政治策略變化等。
2.  追蹤雲端資料中心發展趨勢(如Server/AI基礎設施布建、電力規格設備變化趨勢等)。
3.  善用及整合公司內外部AI工具，加快市場數據收集與彙整，及時發掘產業趨勢與風險。 
4.  獨立撰寫具Insight深度產業報告、市場預測及專題分析，報告內容要有邏輯且夠前瞻。
5.  具備良好表達能力，提供國內、海外客戶市場簡報及諮詢服務。
6.  可獨立安排廠商拜訪及有效資訊蒐集。

【Key Responsibilities】
1. Track and analyze global server industry dynamics (including CSPs/OEMs, ODMs, etc.), supply and demand, technological changes, competitive landscape, and adjustments in response to geopolitical strategies.
2. Monitor trends in cloud data center development (such as server/AI infrastructure deployment, changes in power specification equipment, etc.).
3. Effectively utilize and integrate internal and external AI tools to accelerate the collection and consolidation of market data, enabling the timely identification of industry trends and risks.
4. Independently prepare in-depth, insightful industry reports, market forecasts, and special analyses with logical and forward-looking content.
5. Possess strong communication skills to provide market presentations and consulting services to both domestic and international clients.
6. Able to independently arrange vendor visits and efficiently gather relevant information.","市場調查／市場分析, 專案管理主管, 專案業務主管",不需負擔管理責任,日班,未知,需出差，一年累積時間約一個月以下,英文,--,市場調查資料分析與報告撰寫,"【其他條件】
• 具備三年以上半導體、資通訊或雲端產業研究，或供應鏈分析相關經驗。
• 可因應產業重要動態，即時提供具洞察力的觀點內容。
• 熟悉伺服器產業生態（ODM/OEM/CSP）。
• 具備AI思維及數據敏感度，能熟練或願意學習AI工具並應用於分析工作。
• 具備優秀的邏輯思維、數據統整與視覺化、雙語溝通及專業報告撰寫能力，並能快速學習新技術與適應變化。

【Other Requirements】
• Minimum of 3 years of experience in semiconductor, ICT, or cloud industry research, or supply chain analysis.
• Able to provide timely and insightful commentary in response to important industry developments.
• Familiarity with the server industry ecosystem (ODM/OEM/CSP).
• High sensitivity to data, able to leverage AI and data tools to produce persuasive and insightful reports.
• Strong logical thinking, data integration and visualization, bilingual communication, and professional report writing skills, with the ability to quickly learn new technologies and adapt to changes.",2025-11-27,8r2di|2025-11-27
8vhjz,Sr. Computer Vision Engineer [vSLAM],新馳科技股份有限公司,電腦軟體服務業,台北市信義區,經歷不拘,碩士,待遇面議,"距捷運松山站約190公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/27,"About the Role
We are seeking a Computer Vision Engineer to join our core development team, focusing on localization and pose estimation for automotive and drone applications. You will take part in developing the core visual algorithms that enable real-time perception and motion estimation on embedded platforms. This role is ideal for engineers with practical experience in vSLAM, VO, or VIO, and a passion for building robust, deployable systems.

Responsibilities
- Design and implement algorithms for accurate localization and motion estimation using visual data, optionally combined with inertial measurements.
- Integrate and optimize these algorithms within embedded systems.
- Evaluate technical approaches and propose improvements in algorithmic performance and robustness.
- Define validation methodologies and develop supporting tools for testing and benchmarking.","軟體工程師, 演算法工程師",不需負擔管理責任,日班,未知,需出差，一年累積時間約三個月以下,英文,"C++, Linux, Shell, Git","軟體程式設計, 軟體工程系統開發, 模組化系統設計, 演算法設計","Required Skills & Experience

We are looking for engineers with strong technical foundations in computer vision, robotics, or related areas, and practical experience in developing real-time perception systems.

- Skills:
    - Proficiency in Modern C++.
    - Solid understanding of camera geometry and 3D reconstruction.
    - Strong foundation in nonlinear optimization, with familiarity in Ceres Solver, g2o, or GTSAM.
    - Familiar with Git, CMake, and standard software development workflows.
    - Working knowledge of Linux systems.
- Experience:
    - At least two years of experience in a related role (computer vision, robotics, or SLAM development).
    - Hands-on experience with vSLAM, VO, or VIO.
    - Experience working with embedded Linux platforms is a plus.",2025-11-27,8vhjz|2025-11-27
5a9w0,AI 機器人軟體工程師,鴻海精密工業股份有限公司,消費性電子產品製造業,新北市土城區,3年以上,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",11/27,"1. 開發人形機器人之雙臂／雙足運動控制與任務決策模型
2. 設計 PD / Impedance / Model Predictive Control 等控制器
3. 訓練強化學習與模仿學習模型，實現決策與感知行為
4. 使用 Isaac Sim / Gazebo 等模擬平台驗證 Sim2Real 效果
5. 整合 AI 模型與控制模組，執行實體部署與系統測試","AI工程師, 軟體工程師, 韌體工程師",不需負擔管理責任,日班,未知,需出差，一年累積時間未定,英文,--,不拘,"1. 熟 C++ / Python
2. 熟 ROS2 / MoveIt2
3. 熟 TensorFlow / PyTorch、控制理論與機器人運算工具(如 Eigen / RBDL)
4. 熟 Isaac Sim / Gazebo / MuJoCo 模擬平台
5. 1~2 年機器學習/強化學習相關經驗
6. 加分：具機器人領域國際期刊論文發表或實機應用經驗",2025-11-27,5a9w0|2025-11-27
