job_id,job_title,company,industry,location,experience,education,salary,tags,update_date,job_description,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions,update_date_clean,unique_key
8kfn0,【2026研發替代役】資料安全韌體設計工程師 (新竹）,日商_建興儲存科技股份有限公司,資料儲存媒體製造及複製業,新竹市,經歷不拘,碩士,待遇面議,"外商公司, 年終獎金, 節日獎金/禮品, 津貼/補助, 停車位",11/28,"1. Security Firmware Development
2. Security Function Test
3. Security Features Study

★公司相關介紹：
建興工程師的一天: https://www.youtube.com/watch?v=G0GU5T_VPZE
建興專訪（面試密集＆公司介紹＆公司未來）：https://hr.ssstc.com/interview/
Facebook: https://www.facebook.com/SSSTC.TW/
Instgram: https://instagram.com/ssstc.life
Linkedin:  https://tw.linkedin.com/company/ssstc",韌體工程師,不需負擔管理責任,日班,未知,無需出差外派,英文,--,不拘,"C++、Python、密碼學演算法、科技英語文獻閱讀能力

★公司相關介紹：
建興工程師的一天: https://www.youtube.com/watch?v=G0GU5T_VPZE
建興專訪（面試祕笈X公司介紹X公司未來）：https://hr.ssstc.com/interview/
Facebook: https://www.facebook.com/SSSTC.TW/
Instgram: https://instagram.com/ssstc.life
Linkedin: https://tw.linkedin.com/company/ssstc",2025-11-28,8kfn0|2025-11-28
6cmoy,【DL/ML】Deep Learning / Machine Learning Engineer (深度學習/機器學習工程師),沛智生醫科技股份有限公司,電腦軟體服務業,台北市中山區,1年以上,大學,待遇面議,"距捷運中山國小站約110公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 停車位",11/28,"我們正在尋找一位深度學習/機器學習工程師，參與開發尖端醫療軟體產品的最先進 AI 演算法。此職位將與醫療專家和系統工程師合作，共同解決實際問題。

職責：

- 進行研究並提升醫療軟體的先進 AI 演算法。
- 與跨功能團隊合作，將 AI 系統整合到產品或服務中。
- 確保 AI 模型在生產環境中的可擴展性和性能。
- 了解 AI 和 ML 技術的最新發展。

We are seeking a Deep Learning / Machine Learning Engineer to participate in the development of state-of-the-art AI algorithms for cutting-edge medical software products. This role involves collaborating with medical experts and system engineers to solve real-world problems.

**Responsibilities:**

- Conduct research and enchance advanced AI algorithms for medical software.
- Collaborate with cross-functional teams to integrate AI systems into products or services.
- Ensure the scalability and performance of AI models in production.
- Keep abreast of the latest developments in AI and ML technologies.","演算法工程師, 軟體工程師, 系統分析師",不需負擔管理責任,日班,未知,無需出差外派,不拘,"Linux, Python",不拘,"**必備資格：**

- 2年以上深度學習（DL）或機器學習（ML）研究的行業經驗。
- 擁有軟體工程經驗，並在 TensorFlow 或 PyTorch 中構建 ML/DL 模型的專業知識。
- 精通 Python 編程語言，並對軟體工程實踐有深入理解。
- 在應用 ML/DL 模型於各種數據類型（包括表格數據、圖像和視頻）方面有豐富經驗。
- 有在生產環境中使用 Docker 或 K8s 部署 ML/DL 模型的經驗。

**優先資格：**

- 計算機科學、數學或相關量化領域的碩士或博士學位，並有展示的 ML/DL 工作經驗。
- 在醫療領域有豐富經驗。
- 對學習和持續自我提升充滿熱情。
- 良好的團隊合作精神和優秀的溝通技巧，尤其是與非技術性利益相關者（如醫生和顧問）溝通。
- （可選）有在期刊或會議上發表研究的經驗。

**Required Qualifications:**

- 2+ years of industry experience in deep learning (DL) or machine learning (ML) research.
- Proven software engineering experience and expertise in building ML/DL models in TensorFlow or PyTorch.
- Solid coding skills in Python and a deep understanding of software engineering practices.
- Extensive experience applying ML/DL models to various data types, including tabular data, images, and video.
- Experience with deploying ML/DL models in production environments with Docker or K8s.

**Preferred Qualifications:**

- Master's or Ph.D. degree in Computer Science, Mathematics, or a related quantitative field, with demonstrated ML/DL work.
- Significant experience in the medical domain.
- Passion for learning and continuous self-improvement.
- Strong team player with excellent communication skills, especially with non-technical stakeholders, such as doctors and consultants.
- (Optional) Experience publishing in journals and conferences.",2025-11-28,6cmoy|2025-11-28
8p2qs,1. AI平台工程師(AI應用團隊),易勝資訊股份有限公司,電腦軟體服務業,台北市松山區,2年以上,專科,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 員工旅遊, 免費下午茶",11/28,"職能需求：
✔ 2 年以上 AI / NLP (自然語言處理) 開發經驗，精通 Python。
✔ 熟悉 LLM 應用開發框架 (LangChain, LlamaIndex)。
✔ 具備使用 OpenAI API, Google Gemini API 或自架設模型 (Llama 3) 的實務經驗。
✔ 具備 RAG (檢索增強生成) 的實作經驗。

工作內容：
✔ 負責平台「AI Agent / 數位員工」的核心功能開發
✔ 導入並客製化 Vibe Coding (或同等級) 框架
✔ 研發「Vibe-n8n 橋接器」、 整合與訓練「AI 決策模型」
✔ 負責 Prompt Engineering、LLM 模型評估與 RAG (檢索增強生成) 流程的導入

加分條件 (Nice to Have)
✔ 具備 n8n 或其他工作流引擎的經驗（能理解 Vibe 要觸發的對象）。
✔ 具備 MLOps (如 KServe, MLflow) 相關經驗。
✔ 具備知識圖譜 (Knowledge Graph) 相關經驗。
✔ 具備 LangChain, LlamaIndex 或其他 LLM 應用開發經驗","軟體工程師, Internet程式設計師, AI工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,"Github, Python, LLM, NLP, MLOPs","系統架構規劃, 軟體程式設計, 人工智慧, AI",無,2025-11-28,8p2qs|2025-11-28
8vygx,"UI 流程設計師, Flow & UI Designer, Global Marketing",ViewSonic Corporation_優派國際股份有限公司,電腦系統整合服務業,新北市中和區,4年以上,大學,待遇面議,"外商公司, 年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休",11/28,"The Digital Application Designer is responsible for transforming business requirements into intuitive, efficient, and scalable user experiences across ViewSonic's internal and external digital applications. This role focuses on interaction design, information architecture, workflow logic, and UI/UX development for systems such as CRM, ERP, CMS, web calculators, service portals, and partner-facing tools.

Working closely with Business Analysts, developers, and cross-functional stakeholders, this position bridges business intent and technical execution—defining user flows, prototypes, and design specifications that guide high-quality development. Tools such as Figma, Adobe XD, and HTML/CSS prototypes are used to visualize and validate design concepts.

＊Application Design and Prototyping
- Design user flows, layouts, and interface components for digital applications.
- Convert business and BA-consolidated requirements into clear interaction flows and logic.
- Create wireframes, mockups, and interactive prototypes to visualize and validate workflows.
- Ensure usability, clarity, accessibility, and system consistency across all designs.
- Collaborate with stakeholders and developers to refine logic prior to implementation.

＊Benchmarking and Design Research
- Research best-in-class UX patterns and modern interaction models.
- Analyze CRM, ERP, SaaS, and enterprise application examples to understand workflow logic.
- Translate insights into practical improvements for internal applications.

＊Design System and Specification
- Maintain a consistent design system with reusable components and style guidelines.
- Create UI specifications and component documentation that developers can directly implement.
- Build mockups using CSS frameworks or HTML/CSS when necessary for demonstration.

＊Developer Collaboration and Handoff
- Work closely with developers to ensure accurate implementation of UI/UX designs.
- Provide detailed design specs, interaction documents, and style references.
- Conduct clarifications and review sessions to ensure development feasibility and fidelity.

＊Usability Testing and Iteration
- Support usability testing and collect feedback from users.
- Iterate designs based on test results and evolving requirements.
- Contribute to enhancing workflow efficiency and handoff processes.","UI設計師, 商業分析師, 前端工程師",不需負擔管理責任,日班，9:00-18:00,未知,無需出差外派,英文,"Figma, Adobe XD, HTML, CSS","系統整合分析, 使用者介面設計, 專案溝通╱整合管理, 專案規劃執行╱範圍管理, 專案管理架構及專案說明, 企業資源規劃管理(ERP), 商業智慧, 模組化系統設計","[Must-have]
• Strong understanding of interaction design and user-centered principles.
• Solid systems thinking with understanding of data flow, permissions, and user scenarios.
• Ability to translate business logic and workflows into clear UI/UX flows.
• Proficiency in Figma, Adobe XD, or equivalent design/prototyping tools.
• Familiarity with front-end frameworks (e.g., Vue.js, React, Angular) for design feasibility.
• Basic working knowledge of HTML and CSS for creating interactive mockups.
• Experience using pre-made CSS frameworks (e.g., Bootstrap, Tailwind CSS).
• Strong communication and collaboration skills across design, business, and engineering teams.

[Nice-to-Have]
• Experience designing CRM, ERP, CMS, or other enterprise web applications.
• Familiarity with data structures and API-driven interface behavior.
• Experience in usability testing or user research.
• Knowledge of accessibility standards (WCAG, ARIA).
• Understanding of component-based design systems and structured handoff to developers.
＊Familiarity with Magento for e-commerce platform development or integration.",2025-11-28,8vygx|2025-11-28
8s9ef,【高雄】數據分析工程師,聯合骨科器材股份有限公司,醫療器材製造業,高雄市路竹區,2年以上,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/28,"1.商業數據整理、標註及分析報告製作
2.自動化方法處理大量資料
3.瞭解 Data Warehouse 及大數據基本概念者佳
4.具備資料結構、資料探勘、數據分析經驗及基礎程式能力
5.能操作 Python、R、MS SQL 等數據分析工具
6.熟悉 Tableau、Power BI 等商業智慧軟體尤佳
7.熟悉 Excel 函數、.Net Core、C# 程式語言尤佳
8.具備專案管理經驗尤佳
9.其他主管交辦事項","數據分析師／資料分析師, 系統分析師, 資料工程師",不需負擔管理責任,日班，08:00-17:00,未知,無需出差外派,不拘,"C#, Python, MS SQL, Excel, Tableau, Power BI","專案溝通╱整合管理, 數據分析, 資料庫軟體應用","1.對數據分析有熱情，自主學習力強
2.對數據敏感，邏輯性強
3.具備高度細心及耐心，願意大量整理資料
4.應試者可提供商業智慧作品",2025-11-28,8s9ef|2025-11-28
8tlc9,AI 演算法工程師,瑞音生技醫療器材股份有限公司,醫療器材製造業,台北市內湖區,經歷不拘,大學,待遇面議,團體保險,11/28,"工作內容與職責：
•設計、開發與整合人工智慧與機器學習演算法，將演算法整合至實際應用系統中
•分析大量資料以建構預測模型、分類模型或其他 AI 解決方案
•研究最新 AI 技術趨勢，並評估其在公司產品中的應用可能性
•撰寫技術文件與模型報告，確保演算法開發流程可追溯與可維護
•協助模型部署、效能監控與持續優化","演算法工程師, 軟體工程師, 資料科學家",不需負擔管理責任,日班,未知,無需出差外派,英文,"PyTorch, tensorflow, Python",不拘,"必要條件：
•大學以上學歷，主修資訊工程、電機工程、統計、數學或相關科系
•具備相關工作經驗，含 AI、機器學習或資料科學領域
•熟悉 Python、TensorFlow、PyTorch 等主流 AI 開發工具
•具備良好的數學與統計基礎，熟悉模型訓練與評估流程
加分條件：
•熟悉RAG應用技術及AI Agen開發技術
•英文聽說讀寫能力佳，能閱讀技術文件與參與國際合作
•具備科技或醫療產業背景者尤佳",2025-11-28,8tlc9|2025-11-28
8cam8,總公司-IT部門/數據分析及報表開發工程師,全國電子股份有限公司,電子通訊／電腦週邊零售業,新北市五股區,2年以上,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/28,"擔任數據平台的資料處理及報表開發工作，透過BI工具重新改寫既有的系統報表及資料處理流程，以提升報表產製的效率及系統資源。

【工作內容】
01. 負責數據分析和報表開發工作。
02. 編寫ETL流程，進行資料清洗、分析、可視化和報表生成等任務。
03. 建立數據自動化工具、腳本和技術文件，以簡化數據流程和提高效率。
04. 參與部分系統開發及維護工作，需具備PHP程式開發能力。
05. 其他主管交辦事項。
 
【應徵條件】
01. 資訊相關學歷，資訊管理、數據分析或相關專業優先。
02. 相關數據分析和報表開發經驗。
03. 熟悉PHP或Python 編程語言，具備一定的系統開發能力。
04. 熟悉MySQL語法，有獨立資料庫作業能力。
05. 對資料視覺化有想法，具BI工具(Tableau等)操作經驗尤佳。
06. 對no-code 應用程式開發及生成式AI技術有高度興趣。
07. 具備良好的溝通能力和團隊合作精神。
08. 邏輯性強、有良好的學習能力和解決問題的能力。","資料工程師, 軟體工程師, 全端工程師",不需負擔管理責任,日班，09:00-18:00,未知,無需出差外派,不拘,"PHP, Python, MySQL, Tableau",不拘,"01. 資訊相關學歷，資訊管理、數據分析或相關專業優先。
02. 相關數據分析和報表開發經驗。
03. 熟悉PHP或Python 編程語言，具備一定的系統開發能力。
04. 熟悉MySQL語法，有獨立資料庫作業能力。
05. 對資料視覺化有想法，具BI工具(Tableau等)操作經驗尤佳。
06. 對no-code 應用程式開發及生成式AI技術有高度興趣。
07. 具備良好的溝通能力和團隊合作精神。
08. 邏輯性強、有良好的學習能力和解決問題的能力。",2025-11-28,8cam8|2025-11-28
8vzyn,機率工程師,準進科技有限公司,電腦系統整合服務業,台北市內湖區,3年以上,大學,"月薪60,000元以上","距捷運港墘站約240公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",11/28,"1. 遊戲機率規劃、計算與驗證
2. 遊戲體驗分析與優化
3. 數據分析與產品優化","遊戲工程師, 數據分析師／資料分析師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,"遊戲分析, 數據分析","1. 細心、耐心
2. 對大量數據分析有興趣
3. 具程式相關經驗尤佳
4. 抗壓性高、喜歡接受挑戰",2025-11-28,8vzyn|2025-11-28
7sdxi,研發替代役--先進機器人研發工程師,大立光電股份有限公司,光學器材製造業,台中市南屯區,經歷不拘,碩士,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/28,"此職務會結合不同專長的人才開發能在工作環境自主移動並協同工作人員完成任務的機器人。
需要具有電機、機械或資訊工程相關背景。依據應徵者的專長和能力，會負責下列一個或多個領域:
Electrical design, Mechanical design, Algorithm design, Autonomous control, Kinematics, Dynamics, Robotic Manipulation, Motion Planning, Artificial intelligence, Computer vision, Machine learning, Localization, Mapping, Navigation, Motion Control","軟體工程師, 韌體工程師, 演算法工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,"C, C++, Python",不拘,"具備良好數理邏輯能力，利用基礎原理進行設計及問題分析。
具備撰寫程式的能力，來分析數據、輔助實驗及設計。
處理困難問題的熱情，不輕易放棄。
持續精進專業領域，並應用於工作上。",2025-11-28,7sdxi|2025-11-28
8g1m7,AI工程師,台驊國際控股股份有限公司,貨運承攬業,台北市信義區,經歷不拘,大學,待遇面議,"距捷運市政府站約240公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/28,"工作內容：
1.應用LLM於各種領域需求
2.模型訓練、數據清理
3.與後端工程師合作，將AI應用於各系統
4.協助分析開發AI的應用場域

工作基本要求：
1.良好的邏輯能力
2.需有學習熱忱
3.追蹤了解市場上的技術發展

工作專業需求：
1.熟悉 Python 程式語言與機器學習/深度學習常用套件
2.熟悉 ML/DL 相關知識

工作環境：
1.NB(B9400)
2.外接桌上螢幕(24吋)
3.配備Github Copilot
4.開放空間辦公室，配備升降桌及人體工學座椅","AI工程師, 演算法工程師, 資料科學家",不需負擔管理責任,日班，9:00-18:00,未知,無需出差外派,不拘,--,不拘,無,2025-11-28,8g1m7|2025-11-28
7xwyh,[Intern] AI視覺實習生 Deep Learning on Computer Vision,百威雷科技有限公司,其它軟體及網路相關業,台北市中山區,經歷不拘,大學,時薪200~300元,"距捷運雙連站約270公尺, 年終獎金, 分紅配股, 優於勞基法特休, 交通補助",11/28,"Topics:

One of the following
1. Data generation for images and videos.
2. Video-based action/event recognition.
3. Other vision topics.


As a Intern, you will be responsible for survey the state-of-the art method to solve vision problems. Also you have to implement your surveyed methods on our real cases and give estimation results. This position is ideal for graduate students or recent graduates who have a strong background in computer science, artificial intelligence, machine learning, or related fields.

---------------------------------------------------------------------------------------------------

Responsibilities:

Collaborate with a team of professionals to optimize artificial intelligence models and algorithms.
Evaluate and analyze data to identify opportunities for improvement and optimize models.
Conduct experiments and tests to validate AI models and algorithms.
Communicate effectively with team members, sharing insights and ideas to continuously improve the team's performance.

---------------------------------------------------------------------------------------------------

This is a great opportunity for graduate students or recent graduates who are interested in the exciting and rapidly evolving field of artificial intelligence and machine learning. As a intern, you will have the opportunity to work on cutting-edge technology and collaborate with professionals in the field to develop AI models,.

 

About us:

Founded by ex-googlers and started at Stanford’s StartX program, PowerArena now has offices in the States, Taiwan, Hong Kong and China. We are a fast-growing, research-driven company building AI solutions that helps manufacturing corporations and factories assembly operations overcome the challenges they face in productions every day.


Qualifications:

- Currently enrolled in a graduate program or recently completed a degree in Computer Science, Artificial Intelligence, Machine Learning, or related fields.
- Knowledge of programming languages such as Python, C++, or Java.
- Experience with machine learning frameworks such as TensorFlow or PyTorch.
- Familiarity with computer vision algorithms.
- Strong analytical and problem-solving skills.
- Excellent communication and teamwork skills.
- Ability to work independently and as part of a team.

 

Requirements:

- Currently pursuing a Bachelor's degree or higher in any field of study.
- Able to work at least 24 hours a week (4 hours / unit) in summer or winter and 8 to16 hours a week during the semester.
- Able to work both independently and as a team.
- Good communication skills in both Mandarin and English.
- Able to work more than half a year is better.","AI工程師, 資料科學家, 演算法工程師",不需負擔管理責任,日班，9:00 - 18:00,未知,無需出差外派,英文,"Linux, C++, Python, PyTorch, tensorflow, Computer Vision, LLM, MLOPs, OpenCV","軟體程式設計, Machine Learning, 機器學習, 深度學習, 人工智慧, AI, 演算法設計, 影像辨識, 電腦視覺, 生成式AI","Bonus conditions:
Familiarity with diffusion model.
Familiarity with video generation.
Familiarity with transformer model / Gen-AI /SSL / foundational models.  
Familiarity with linux platform.",2025-11-28,7xwyh|2025-11-28
8u930,AI 標記工程師,瑞艾科技股份有限公司,數位內容產業,台中市西區,經歷不拘,學歷不拘,"月薪30,000~40,000元","年終獎金, 節日獎金/禮品, 免費下午茶",11/28,"工作內容：
1. 使用 CVAT 等影像標註工具，對影像進行框選、分類與標註
2. 協助建立 AI 訓練所需的高品質資料集
3. 依照專案需求，進行資料檢核驗證，確保標註正確性與一致性
4. 與 AI 研發團隊合作，持續優化標註流程與品質

職務需求：
1. 細心、耐心，能長時間保持專注
2. 基本電腦操作能力，能快速學習新工具
3. 對 AI、影像辨識有興趣，願意投入學習
4. 無經驗可，我們會提供相關教學

加分條件：
1. 曾使用過 CVAT 或其他標註工具
2. 具影像處理或資料標註經驗
3. 具 RTSP 串接經驗（如攝影機串流設定、串流測試）
4. 具影像辨識相關經驗（如物件偵測、分類、OpenCV / YOLO 等技術應用）

瑞艾專屬特殊福利：
除了職涯成長外，我們也重視每位夥伴的生活品質！
 • 超彈性假期安排：每月的週六（假日）可自由與上班日對調，自由安排連假。
 • 工作生活平衡：方便您規劃出遊、陪伴家人朋友，成為自己時間的主人！","AI工程師, 機器學習工程師, 助理工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,不拘,無,2025-11-28,8u930|2025-11-28
8tw56,AI Engineering Intern,美商昇迪凡科技術有限公司台灣分公司,電腦軟體服務業,台北市信義區,經歷不拘,大學,"日薪2,000元","津貼/補助, 免費下午茶, 團體保險, 健康檢查",11/28,"Responsibility :
•Preprocess, clean, and transform large-scale datasets for training and inference.
•Develop and test data pipelines for seamless integration with machine learning workflows.
•Assist in developing, fine-tuning, and evaluating large language models (LLMs) for Azure AI Services.

 Qualification:
•Strong programming skills in Python and solid understanding of machine learning fundamentals, especially in large language models (LLMs) and deep learning techniques.
•Experience in data preprocessing, transformation, and analysis for training AI models.
•Self-motivated and self-directed. Ability to work independently, collaborate with cross-functional teams, and communicate technical ideas effectively.",AI工程師,不需負擔管理責任,日班，9:00-18:00,未知,無需出差外派,英文,"Python, Git, PyTorch, tensorflow, Github","語言模型, AI, 機器學習","Electrical Engineering, Computer Science, Mathematics 或相關科系
Python, NumPy / Pandas, PyTorch / TensorFlow, Git / GitHub, Azure Machine Learning (preferred)
每週可到office辦公至少3天",2025-11-28,8tw56|2025-11-28
8vwzj,AI與智慧轉型顧問部主管｜第二業務中心,采威國際資訊股份有限公司,電腦軟體服務業,台中市西屯區,3年以上,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 生日假",11/28,"1. AI轉型服務導入及AI Agent情境設計
2. AI專案規劃、協作與推動
3. 智慧製造流程優化與戰情數據分析
4. 團隊管理與專案進度控管
5. 主管交辦事項","專案管理主管, 專案經理, AI工程師",管理4人以下,日班，9:00-18:00,未知,需出差，一年累積時間約三個月以下,不拘,--,不拘,無,2025-11-28,8vwzj|2025-11-28
