job_id,job_title,company,industry,location,experience,education,salary,tags,update_date,job_description,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions,update_date_clean,unique_key
8l816,影像處理應用工程師(青埔),迅得機械股份有限公司,電力機械器材製造修配業,桃園市中壢區,經歷不拘,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",12/05,"1.影像處理演算法開發
2.C#軟體流程開發與UI設計
3.CCD設備使用之軟硬體套件整合
4.系統整合分析、規劃人機介面設計及測試數據驗證","演算法工程師, 軟體工程師",不需負擔管理責任,日班，08:00~17:00,未知,需出差，一年累積時間約三個月以下,不拘,"C#, C++.Net","系統整合分析, 演算法設計","1.具C#.Net程式設計基礎者佳
2.AOI自動化工作有興趣者
3.可配合加班與出差
4.有設備測試、安裝經驗佳
5.具獨立作業能力",2025-12-05,8l816|2025-12-05
8relc,資料工程師(25063001),叡揚資訊股份有限公司,電腦軟體服務業,台北市中山區,經歷不拘,專科,待遇面議,"距捷運中山國小站約490公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",12/05,"我們正在尋找一位對資料有熱情，並具備資料流處理能力的資料工程師，協助我們打造高效、可擴展的資料處理與資料治理平台。主要工作內容包括：

1. 進行資料治理平台之品質檢核規則開發及維護
2. 進行資料品質規則推薦功能之發想及開發
3. 與後端、DevOps 等團隊合作，溝通協調資料處理面與前台介面整合之事項
4. 撰寫與維護技術文件與數據流程說明",資料工程師,不需負擔管理責任,日班，8:30~17:30,未知,無需出差外派,不拘,"Linux, Python, MS SQL",不拘,,2025-12-05,8relc|2025-12-05
8s7vd,【經紀】數據分析師,群益金鼎證券股份有限公司,證券及期貨業,台北市松山區,3年以上,大學,待遇面議,"上市上櫃, 距捷運中山國中站約500公尺, 年終獎金, 津貼/補助, 員工優惠",12/05,"1.數據處理與分析能力：透過用戶標籤，幫助業務團隊尋找潛力客戶
2.行銷專案效益分析：透過前端網頁蒐集資訊，尋找高含金量的行銷管道
3.數位平台優化：透過平台埋點，蒐集客戶軌跡，結合問題回饋，進行產品優化","其他資訊專業人員, 數據分析師／資料分析師",不需負擔管理責任,日班，8:00~17:00,未知,無需出差外派,不拘,"Firebase, Google Analytics, Tableau",不拘,"1.透過數據分析深入了解客戶需求和業務痛點，提供數據洞察建議，並與行銷、平台和業務單位合作，提供解決方案並追蹤成效。
2.建立各項業務追蹤指標概覽，協助需求單位追蹤業務狀況。
   協助需求單位接入並使用Google Analytics平台，梳理分析需求。
3.建立Tableau儀表板，使長官能隨時監控效益。",2025-12-05,8s7vd|2025-12-05
8nbwd,數據中心網路支援工程師（Data center network support engineer）,鈺登科技股份有限公司,網際網路相關業,新竹市,3年以上,專科,待遇面議,"節日獎金/禮品, 津貼/補助, 員工宿舍, 交通補助, 停車位",12/05,"．提供技術支援，必要時提供線上技術支援，協助客戶解決問題，
．與內部軟體開發與測試團隊合作，增進軟體穩定性。
．協助客戶完善POC，協助其對產品的了解與使用。
．協助客戶提供完整的數據中心及 AI/ML 解決方案。
．針對客戶進行教育訓練。
．撰寫相關技術文件。
．協助與相關廠商進行對談，解決產品問題。","產品售後技術服務, 軟體工程師, 網路管理工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,"Linux, Shell, Cisco, BGP, Ethernet, OSPF, Routers, Python, tensorflow, PyTorch","網路系統配置, 網路規劃管理","熟悉container/ bash shell / Networking /k8s/ openstack/ transceiver knowledge/ operation knowledge 佳。
具AI/ML架設經驗者佳。",2025-12-05,8nbwd|2025-12-05
8iejf,產品二部 | 資料分析師/資深分析師(Data Analyst),騰雲科技服務股份有限公司,網際網路相關業,新北市汐止區,2年以上,專科,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",12/05,"✅ 公司簡介
1.AI軟體商騰雲科技(股票代號6870) 是台灣實體場域業者數位轉型解決方案龍頭，其雲端化AI方案結合數據、算法、算力等軟體研發核心及軟硬整合技術，提供多元化解決方案，建構跨國OMO解決方案生態，鎖定整合百貨商場與零售通路客流、商流、金流一站式解決方案。
2.我們經常接觸新興資訊科技、AI人工智慧、數據分析、資料視覺化、軟體開發及整合等議題，服務型態則是陪伴客戶共同構建解決方案、發掘數據洞見與價值，並提供專業的諮詢建議。


✅ 具備條件：
1.協助客戶定義其資料分析、預測等資料應用場景，執行階段包含需求分析、規劃、提案、執行與交付。
2.熟悉任一關聯式資料庫(包括但不限於SQL Server)與開發預存程序(Stored Procedure)。 
3.熟悉任一資料視覺化軟體(包括但不限於Qlik, Power BI)。 


✅ 加分條件(擇一)  : 
1.經驗：曾任零售產業，任職行銷、會員管理(CRM)或數據分析部門。 
2.熱忱：嚮往MarTech應用系統，例如中台、CDP、Marketing Automation、推薦系統、AI產品。
3.專業：熟悉機器學習庫(如Scikit-learn)

*面試演示專案文件、程式碼、作品集Demo可增加錄取率 
*面試含顧問基礎邏輯測試


✅  在騰雲，我們不只工作，更享受生活！
•  豐厚獎勵，為你加分！
中秋端午開工、生日、結婚生育、住院慰問、喪葬奠儀..讓每個重要時刻都有暖心陪伴！  

•  彈性工作，生活更自在！
工作時間兼顧效率與生活，讓你工作更有彈性、生活更有餘裕！  

•  職涯發展，一起成長！
提供完善的職涯發展計畫與專業培訓，讓你持續進步，職場路上我們並肩前行！  

•  吃喝玩樂，團隊感情滿分！
聖誕跨年、春酒活動＋豪華餐會＋超狂抽獎遊戲時間
每季部門聚餐津貼，放鬆享受美食，團隊合作更有默契！  

•  免費零食 & 咖啡，下午茶隨心配！
「今天我想來點＿＿＿＿？」隨心填空，零食隨你挑！還有現磨咖啡機，香醇咖啡免費喝到爽！  

•  購物超方便，生活更便利！
公司樓下就是購物中心和量販店，隨時補貨、滿足各種日常需求！  

•  舒壓按摩專區，放鬆一下！
工作忙碌？來場紓壓按摩，讓身心充滿能量，迎接每一天的挑戰！  

•  薪資待遇 可依學歷及相關工作經歷另談


✅ 公司簡介：
1.AI軟體商騰雲科技(股票代號6870) 是台灣實體場域業者數位轉型解決方案龍頭，其雲端化AI方案結合數據、算法、算力等軟體研發核心及軟硬整合技術，提供多元化解決方案，建構跨國OMO解決方案生態，鎖定整合百貨商場與零售通路客流、商流、金流一站式解決方案。
2.我們經常接觸新興資訊科技、AI人工智慧、數據分析、資料視覺化、軟體開發及整合等議題，服務型態則是陪伴客戶共同構建解決方案、發掘數據洞見與價值，並提供專業的諮詢建議。

我們是一群熱愛服務、充滿熱情的科技探索者！  
在這個數位變革的時代，我們正全力打造**智慧生態系新生活模式**，透過創新科技，讓服務更便捷、更貼近人心！  

我們深信：「科技創造智慧生活」！ 
金融科技 × 零售科技** —— 搶先融合，引領未來新趨勢！  
創新 × 服務 —— 不斷突破，打造極致使用體驗！  
研發 × 生活應用 —— 讓科技不只是技術，更是貼近生活的好夥伴！  

從台灣出發，放眼國際！
我們的下一步，就是將這場智慧革命推向全球，讓世界看見台灣的科技實力！  

現在，讓我們攜手並進，一起創造更聰明、更便利的未來生活！","數據分析師／資料分析師, 資料科學家, 顧問",不需負擔管理責任,日班,未知,無需出差外派,英文,--,"數據分析, 報表開發",無,2025-12-05,8iejf|2025-12-05
6zwrh,數值演算法工程師,大立光電股份有限公司,光學器材製造業,台中市南屯區,經歷不拘,碩士,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",12/05,"1.開發光學計算軟體工具
2.可與領域專家溝通並開發對應數值算法","演算法工程師, 軟體工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,--,不拘,"1. 四年以上C++ 程式語言開發經驗
2. 熟悉Python及其科學庫或Matlab等相關數學軟體（任一）
3. 數值優化相關經驗或研究二年以上
4. 數值分析相關經驗或研究二年以上（如物理模型模擬）者，優先考量
5. 具 Distributed computing或Supercomputing 經驗者佳
6. 工作經歷不滿2年者，請檢附大學以上成績單",2025-12-05,6zwrh|2025-12-05
8k0p9,工研院服科中心_物流自動化工程師(U000),工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹市,經歷不拘,碩士,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",12/05,【工作內容】 1. 開發智慧物流設備，包含系統架構設計、軟硬體整合、整合測試 2. 協力進行技術研發，如新技術發想及落地執行 3. 參與專案規劃與執行，與團隊密切合作，確保專案按時、高品質完成 【亮點專案】 1. 智慧倉儲_無人搬運車(AGV/AMR) 2. 自動割箱機械手臂 3. 邊緣式AI影像辨識(OCR)系統 4. 箱堆疊機器人 ...等多項業界潛力新技術 【資格要求】 1. 碩士學位 2. 熟悉python或C#，有其他如SQL、API開發、機器學習等經驗佳 3. 汽車駕照 4. 對物流業有興趣，不怕學習新東西 5. 負責任並有良好的溝通能力與團隊合作能力,"AI工程師, 軟體工程師, 全端工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,不拘,【亮點專案】 1. 智慧倉儲_無人搬運車(AGV/AMR) 2. 自動割箱機械手臂 3. 邊緣式AI影像辨識(OCR)系統 4. 箱堆疊機器人 ...等多項業界潛力新技術 【資格要求】 1. 碩士學位 2. 熟悉python或C#，有其他如SQL、API開發、機器學習等經驗佳 3. 汽車駕照 4. 對物流業有興趣，不怕學習新東西 5. 負責任並有良好的溝通能力與團隊合作能力。請檢附英語測驗成績(相當於TOEIC 650分之英語測驗成績證明 )，如無本院將提供測驗。,2025-12-05,8k0p9|2025-12-05
7nywk,資訊安全管理系統輔導顧問師【週休二日】,進階管理系統整合顧問股份有限公司,工商顧問服務業,桃園市平鎮區,2年以上,大學,"時薪500~1,200元","年終獎金, 節日獎金/禮品, 津貼/補助, 停車位, 員工旅遊",12/05,"◆公司會提供培訓，歡迎想要長期穩定工作的您加入(短期勿試)

1.資訊安全管理系統建置 

2.資通訊管理輔導","網路安全分析師, 資料庫管理人員, 系統工程師",不需負擔管理責任,日班，依公司規定,未知,無需出差外派,英文,"中文打字20~50, 英文打字20~50",作業系統基本操作,"1.具有ISO27001主任稽核員資格更佳
2.具有資訊安全管理系統建置經驗尤佳
3.具親和力、協調與溝通能力
4.有相關資通訊概念
其它說明：
需出差
歡迎所有求職者

休假制度： 週休二日",2025-12-05,7nywk|2025-12-05
8rtol,O200-系統應用工程師,旺玖科技股份有限公司,IC設計相關業,新竹市,3年以上,大學,待遇面議,"上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",12/05,"1.熟悉馬達向量FOC控制及驅控技術。
2.諳永磁同步、同步磁阻、異步感應以上類型馬達工作原理任兩種尤佳。
3.具備MCU/FPGA馬達驅控器韌體實現能力
4. 高/低壓直流無刷馬達控制開發設計經驗尤佳","演算法工程師, 韌體工程師",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,不拘,無,2025-12-05,8rtol|2025-12-05
8sm4i,工研院生醫所_ AI 藥物開發暨全端工程師(D200),工研院 _財團法人工業技術研究院,其他專業／科學及技術業,新竹市,經歷不拘,碩士,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 優於勞基法特休, 彈性上下班",12/05,"A. AI 藥物開發工程師：研究與模型開發 
1. 研究、開發及應用人工智慧技術於前臨床藥物發現流程，包括但不限於：
(1)標靶辨識 (Target Identification)
(2)化合物生成 (Compound Generation) 
(3)分子特性預測 (ADMET/PK/PD/IC50 等) 
(4)結合預測 (Docking 或 Molecular Dynamics) 
2. 與跨領域專家（藥物化學、生物資訊、臨床醫學）合作，推進藥物開發中的關鍵挑戰： 
(1)藥物製成與配方優化 
(2)多體學分析與生物標記 (Biomarker) 發現 
(3)老藥新用與藥物再定位 
B. 全端工程師：平台與系統開發 
1. 設計與實作藥物開發平台，整合多模組 AI 演算法並提供使用者介面： 
(1)模組串接與任務流程自動化（如生成→篩選→scoring） 
(2)建立資料庫與查詢系統，支援實驗數據與模型輸出管理 
(3)開發使用者介面與結果視覺化功能 
2. 建立雲端與容器化部署環境（Docker/Kubernetes），確保平台可擴展性與穩定性。 
3. 與 UI/UX 設計師合作，將科研需求轉化為直覺的操作體驗。","生物科技研發人員, 醫療器材研發工程師, AI工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,"Python, PyTorch, LLM",不拘,"A. AI 藥物開發工程師：研究與模型開發 
1. 熟悉 Python，具 PyTorch 或其他 AI/ML 框架經驗。 
2. 具備藥理學、結構生物學或生醫數據分析經驗者佳。 
B. 全端工程師：平台與系統開發 
1. 熟悉前端框架（React / Vue / Angular 任一）。 
2. 熟悉後端框架（Flask / FastAPI / Django / Node.js）。 
3. 具備 RESTful API 串接與資料庫（PostgreSQL / MongoDB）應用經驗。 
4. 有 Docker/Kubernetes 或雲端平台（AWS/GCP/Azure）實務經驗。 
加分條件： 
1. 曾參與醫院 HIS/LIS 系統、生醫資訊平台或藥物研發軟體開發專案。 
2. 熟悉化學分子檔案格式（SMILES、SDF、PDB）或藥物篩選流程。 
3. 有資料視覺化經驗（Plotly、Dash、D3.js 等）。 
4. 具跨領域團隊合作與專案管理經驗。
* 需檢附相當於TOEIC 650分之英語測驗成績證明，如無法提供，將安排參加本院英文檢測。",2025-12-05,8sm4i|2025-12-05
