job_id,job_title,company,industry,location,experience,education,salary,tags,update_date,job_description,job_categories,management_responsibility,work_shift,remote_work,BT_EXP,languages,tools,work_skills,other_conditions,update_date_clean,unique_key
8qxw5,軟體研發工程師,磐石智慧科技股份有限公司,IC設計相關業,桃園市中壢區,經歷不拘,專科,待遇面議,"年終獎金, 津貼/補助, 分紅配股, 彈性上下班, 員工旅遊",11/26,"1.具基礎程式邏輯編輯能力(如Python、C++)，熟悉基本的程式設計和開發流程。
2.依照專案需求建立AI應用模組並配合軟體整合開發。
3.與跨部門團隊合作，理解業務需求，並提出解決方案。
4.協助專案系統現場導入與環境部署，確保系統順利運行
5.撰寫技術文檔，提供技術支持和指導。","助理工程師, 軟體工程師, AI工程師",不需負擔管理責任,日班,未知,需出差，一年累積時間未定,不拘,Python,不拘,"- 具備沉穩溫柔、正向思考、願意學習並且善於體恤、照顧他人特質優先考慮。
- 具備大學以上學歷，科系不限，理工科背景優先考慮。
- 具備良好的溝通能力。",2025-11-26,8qxw5|2025-11-26
8usge,軟體設計資深工程師_智能製造平台新事業發展部(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,3年以上,碩士,待遇面議,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",11/26,"<工作內容>
1. 自動化機台設備軟體UI開發。
2. 與產品經理、測試工程師及軟硬體整合團隊合作。
3. 撰寫單元測試、自動化測試、技術文件，確保產品穩定與可維護性。

<需求技能>
1. 精通 C# 與 .NET Framework / .NET 開發
2. 精通 WPF 與 MVVM 架構，能設計高效且可維護的 UI 
3. 深入理解 物件導向程式設計 (OOP)、SOLID 原則 與常見 設計模式 (Design Patterns)。
4. 熟練使用 Git 進行版本控制，並能遵循團隊協作流程。

<加分項目>
工控與專案經驗
• 曾參與 工控 / 自動化設備軟體專案，熟悉 OPC UA、Modbus 或其他工控通訊協定。
• 熟悉工控專用 UI Layout 設計，具備操作人機介面 (HMI) 開發經驗。
• 具備工控UX設計經驗

架構與效能
• 熟悉至少一種 MVVM 框架 (Prism / MVVM Toolkit / ReactiveUI)。
• 能開發可重複使用的自訂控制項。
• 熟悉 資料虛擬化、快取策略、非同步載入。
• 熟悉 WPF 效能調適工具 (Snoop、dotTrace、Profiler)。
• 熟悉分層與樣式資源管理，能建立可維護的設計系統。
• 熟悉主流WPF UI Framework，能正確套用多主題並依需求客製化。","軟體工程師, 演算法工程師",不需負擔管理責任,日班,未知,需出差，一年累積時間未定,英文,--,不拘,"• 具備3年以上工控UI設計開發經驗
• 參與 Code Review，能提供具建設性的回饋。
• 具良好的 跨部門溝通能力，能將技術概念清楚表達給不同背景的成員。
• 具備問題分析與解決能力，能在專案中提出改進建議。",2025-11-26,8usge|2025-11-26
8d442,Database Administrator(Engineer) / 資料庫管理師(工程師) / DBA,宇利峯有限公司,電腦軟體服務業,台中市西屯區,2年以上,專科,待遇面議,"遠端工作, 年終獎金, 節日獎金/禮品, 津貼/補助, 彈性上下班",11/26,"極限電腦科技的文化注重團隊合作，鼓勵成員互相激發，共同提升卓越技術。 

作為Database Administrator，與卓越的前後端工程師共事，將身處一支實力優秀的團隊中，精通各種語言和框架，致力確保我們的應用程式能夠無堅不摧。
面對大數據、巨量資料、高併發以及高頻交易等挑戰，能夠不斷突破自己的技術極限。

我們正在尋找優秀的DBA加入我們的行列！

【工作內容說明】
  - 接觸巨量資料、大數據等類型資料庫
  - 資料庫安裝、部署、性能調優、管理、運維
  - 資料庫日常維護與監控、定期備份、性能優化、異常處理、故障排除
  - 與經驗豐富前台、後端開發人員、資料分析師等合作討論
  - 正常日班，不需排班
 
【使用工具】
  - SQL Server
  - PostgreSQL 
  
【加分條件】
  - 資訊管理學系/資訊工程學系/資訊與設計系或資訊相關科系
  - 資料科學/數據分析/資料工程相關經驗
  - 使用或維護過PostgreSQL等經驗。
  - Stored Procedure、Function、Trigger等的開發經驗
  - 雲平台端資料庫實務管理經驗，如 Azure、Aws、Google 等
  - 良好的溝通能力
  - 不受限固定思維、勇於突破與創新","資料庫管理人員, 資料工程師, 系統分析師",不需負擔管理責任,日班,部分遠端,無需出差外派,不拘,"Database Administrator, MS SQL, PostgreSQL","資料備份與復原, 資料庫系統管理維護, 資料庫程式設計, 資料庫軟體應用",無,2025-11-26,8d442|2025-11-26
7lmcq,行政資訊管理人員,嘉義縣私立全美幼兒園,學前教育事業,嘉義縣中埔鄉,經歷不拘,大學,"月薪30,000~36,000元","節日獎金/禮品, 部門聚餐",11/26,"1. 維護電腦系統效能，保持系統正常運作並進行除錯。
2. 記錄各系統維護及異動的相關資訊。
3. 負責軟、硬體及其他系統周邊裝置的安裝及維修。
4. 回報所維護之軟、硬體問題，並將問題交由技術人員處理。
5. 幫用戶端或作業員設定好電腦工作環境（如：應用軟體）。
6. 建立使用手冊及程序，並對使用者進行教育訓練。
7. 與操作員、使用者和管理階層溝通，評估系統修改及建立新系統的需求。","資訊設備管制人員, 網路管理工程師, 資料庫管理人員",不需負擔管理責任,日班,未知,無需出差外派,不拘,--,不拘,無,2025-11-26,7lmcq|2025-11-26
8lreu,Edge AI Engineer 邊緣人工智慧工程師 _ CTO Office (Taipei),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台北市內湖區,5年以上,碩士,待遇面議,"上市上櫃, 年終獎金, 津貼/補助, 分紅配股, 員工餐廳",11/26,"About the job
Advanced technology team in Delta's CTO Office acts as an engine of innovation, discovering new technologies for business applications. The core mission is to cultivate Delta's long-term capabilities by synergizing technological advancements with considerations for sustainable competitiveness. 

We are seeking a talented and motivated Edge AI Engineer and Researcher to join our dynamic team. This role is a unique blend of applied research and product development, focused on bringing state-of-the-art machine learning models to resource-constrained devices at the network edge. You will be responsible for the entire lifecycle of our edge AI solutions, from algorithm design and optimization to deployment and performance evaluation in various real-world scenarios.

Responsibilities:
• Research & Development: Design and develop novel machine learning algorithms specifically for edge devices, focusing on efficiency and resource constraints.

• Engineering & Optimization: Optimize and implement efficient ML pipelines for deployment on diverse hardware platforms like microcontrollers, NPU and embedded GPUs.

• Deployment & Integration: Deploy AI models into production-level systems and collaborate with other teams to deliver AI-driven features.",軟體工程師,不需負擔管理責任,日班,未知,需出差，一年累積時間未定,英文,--,不拘,"1.MS or above in Computer Science, Electrical Engineering or related field
2.5 years of experience in machine learning, with a strong focus on edge AI, tinyML, or embedded systems.
3.Strong programming skills in Python and C++.
4.Proven experience in designing, training, and deploying deep learning models (e.g., CNNs, RNNs, Transformers).
5.Hands-on experience with hardware platforms like microcontrollers (e.g., ARM Cortex-M), embedded GPUs (e.g., NVIDIA Jetson), or NPUs.
6.Experience with machine learning frameworks such as TensorFlow Lite, PyTorch Mobile, or ONNX Runtime.
7.Familiarity with optimization techniques such as quantization, pruning, and knowledge distillation.
8.Strong communication and collaboration skills to work with internal and external partners.
9.Knowledge of robotics AI and industrial automation is a plus.",2025-11-26,8lreu|2025-11-26
8iy9i,資料科學/深度學習工程師,富智康國際股份有限公司,消費性電子產品製造業,新北市土城區,經歷不拘,大學,待遇面議,"距捷運頂埔站約460公尺, 年終獎金, 節日獎金/禮品, 津貼/補助, 交通補助",11/26,"FIH作為全球移動通訊設備領導廠商，持續擴展多元商業機會，跨足通訊產品生產製造、自動化機器設備研發、車載軟硬體整合研發等類別。
我們相信-創新源於開放的思維和無限的可能性，我們追求的不僅僅是技術的突破，更是一個共同創造的過程，我們歡迎您加入FIH 管理團隊。

【職務內容】
1.收集機器人工作時運行狀態及各種感測器資料
2.利用收集資料優化機器人的工作
3.研究並導入最前沿的電腦視覺技術 
4.優化並佈署模型於局端裝置

【本職位需要具備以下資格和技能】
1. 具備豐富的影像處理、人工智慧等相關知識和經驗
2. 具備機器學習或深度學習模型的開發經驗","演算法工程師, 資料科學家, 資料工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,Python,"深度學習, AI, 演算法設計",,2025-11-26,8iy9i|2025-11-26
70s7k,T109002 軟體/演算法研發工程師,臺醫光電科技股份有限公司,醫療器材製造業,新竹縣竹北市,經歷不拘,碩士,待遇面議,"年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股, 團體保險",11/26,軟體與演算法開發,"韌體工程師, 軟體工程師, 電子工程師",不需負擔管理責任,日班,未知,無需出差外派,英文,"C, C#, C++, C++.Net, Matlab",不拘,"熟悉C語言，熟悉微控(MCU)電路系統
主動積極、嚴謹務實、敬業樂群
(臺醫光電與國內外知名企業合作,如鴻海.明光.和碩等藉由業界菁英密切交流,
使得研發人員能獲得寶貴經驗成長,達到自我實現的理想)",2025-11-26,70s7k|2025-11-26
7movy,【A02】採購數據分析專員,河洛企業股份有限公司,食品什貨批發業,台北市中山區,1年以上,大學,"月薪35,000~45,000元","距捷運中山國小站約470公尺, 年終獎金, 節日獎金/禮品, 分紅配股, 員工旅遊",11/26,"《工作內容》
★ 根據庫存量，執行訂購作業。
★ 採購單查詢及下單作業。
★ 倉庫進貨日期安排。
★ 協助制定年度採購計畫。
★ 分析市場原物料銷售供應資訊。
★ 蒐集外部產業資料、分析市場及同業狀況。
★ 其他主管交辦事項。","採購人員, 數據分析師／資料分析師, 採購主管",不需負擔管理責任,日班，0900-1830,未知,無需出差外派,不拘,"Excel, PowerPoint, Word",不拘,"《職務條件》
★ 數字敏感度高。
★ 熟悉EXCEL應用。
★ 具跨部門溝通協調能力。",2025-11-26,7movy|2025-11-26
7ja0i,半導體自動化＿視覺影像設備(AOI)研發工程師_【台中】,萬潤科技股份有限公司,自動控制相關業,台中市西屯區,2年以上,大學,"月薪60,000~100,000元","上市上櫃, 年終獎金, 節日獎金/禮品, 津貼/補助, 分紅配股",11/26,"1.熟悉C#程式語言與使用者介面開發
2.熟悉影像處理軟體(如:e-Vision, MIL, OpenCV, Halcon)
3.具備數位影像處理基礎
4.負責軟體分析、設計、程式撰寫及工作進度控管
5.配合設備功能測試、出機時程及客戶端問題排除
6.萬潤熱烈招募有意投入設備產業的菁英，如未具備本項職缺所需相關技能與工作資歷者亦歡迎投遞，薪資另議。

加分條件：
1.光機評估經驗
2.IO、軸控經驗
3.3D檢測或量測經驗
4.AI-AOI整合經驗","軟體工程師, 自動控制工程師, 演算法工程師",不需負擔管理責任,日班,未知,需出差，一年累積時間未定,英文,"C, C#, C++, Visual C#, Visual C++","系統架構規劃, 軟體工程系統開發, 軟體程式設計, 光學系統測試分析, 新產品研發與測試, 自動化系統設計整合, 設計機台設備自動化, 機械產品故障排除檢修, 操作控制及故障排除, 自動化設備／系統介面之維護改善, 改善設備問題及功能提昇","具機器視覺軟體設計2年以上經驗
2025career",2025-11-26,7ja0i|2025-11-26
8vu1g,Senior AI Engineer,香港商易購全球有限公司台灣分公司,網際網路相關業,台北市大同區,3年以上,大學,"月薪70,000~120,000元","遠端工作, 津貼/補助, 生日假",11/26,"Buy&Ship 致力於為客戶提供最一致，最高效的服務，並成為亞洲領先的電子商務跨境物流，我們在超過11個國家擁有了100多萬的用戶。

Buy&Ship 的使命是在全球創造一個無邊界的購物體驗，無論你身在何處，你能夠從世界各地的任何網站購買商品，多國貨件合併安全便捷，派送安排迅速，收費透明。我們以優質及高效率的服務來滿足客戶的需求，幫助會員節省海外網購的時間及成本，破除地區性的界限。


Meet Our Team and Join Excitement!


★★About the role:

* 與數據科學家協作，理解業務需求與算法模型，將其轉化為可投入生產的程式碼
* 設計、開發、測試和部署高效、可靠的AI模型與系統
* 負責AI系統與解決方案的持續維護、監控、效能優化與故障排除
* 確保AI系統在生產環境中的穩定性、擴展性與安全性
* 與跨職能團隊（如數據科學家、軟體工程師、產品經理）有效溝通，確保項目順利推進
* 撰寫清晰的技術文件，包括系統設計、API文件與操作手冊
* 參與技術決策，為團隊引入AI工程領域的最佳實踐與新工具
* 協助進行程式審查，並指導初級團隊成員",AI工程師,不需負擔管理責任,日班,部分遠端，每週一天WFH,無需出差外派,英文,Python,AI,"* 擁有電腦科學、人工智慧、機器學習、統計學或相關領域之學士或以上學位
* 至少具備3年軟體開發之全職工作經驗
* 至少1年需專注於使用Python進行AI相關專案的開發（例如：機器學習、深度學習、自然語言處理、電腦視覺等）
* 精通Python，並熟悉其於AI開發的生態系（如：NumPy, Pandas, Scikit-learn）
* 熟悉至少一個 LLM framework（如 LangChain, Pydantic-AI, LiteLLM）
* 具備部署與調用大型語言模型 API 經驗（如 OpenAI, Gemini, Bedrock Nova, etc）
* 瞭解向量資料庫與檢索增強生成（RAG）架構（如 Qdrant, ElasticSearch）
* 具備雲端服務平台之經驗與知識為佳（如：AWS SageMaker, Google Cloud Vertex AI, Azure Machine Learning）
* 熟悉版本控制、單元測試、CI/CD等軟體工程最佳實踐
* 具備將AI模型部署至生產環境的經驗，熟悉相關工具（如：Docker, Kubernetes, FastAPI, Flask）者優先
* 擁有處理大規模數據集和數據庫的經驗（如：MySQL, PostgreSQL）
* 必須流利使用中文與英文進行工作溝通
* 能夠在快節奏的環境中管理多項任務，並主動學習新技術
* 若實務經驗未完全達到上述標準，但具備紮實基礎與快速學習能力之優秀候選人，我們將誠摯考慮提供AI工程師的職位",2025-11-26,8vu1g|2025-11-26
